date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:15	71829/71829	---M-Z	200	added ('OK')	text/html	etag:%2211895-560fbf626d563-gzip%22	http://demo.admireadmin.com/admire_html/fixed-menu.html	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/fixed-menu.html	(from http://demo.admireadmin.com/admire_html/)
12:33:16	44006/44006	---M-Z	200	added ('OK')	text/html	etag:%22abe6-560fbf626f4a3-gzip%22	http://demo.admireadmin.com/admire_html/no-header.html	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/no-header.html	(from http://demo.admireadmin.com/admire_html/)
12:33:17	38947/38947	---M-Z	200	added ('OK')	text/html	etag:%229823-560fbf626f4a3-gzip%22	http://demo.admireadmin.com/admire_html/no-left-sidebar.html	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/no-left-sidebar.html	(from http://demo.admireadmin.com/admire_html/)
12:33:18	6682/6682	---M--	200	added ('OK')	image/png	etag:%221a1a-560fc020cbb17%22	http://demo.admireadmin.com/admire_html/img/weather1.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/weather1.png	(from http://demo.admireadmin.com/admire_html/)
12:33:19	1307/1307	---M--	200	added ('OK')	image/png	etag:%2251b-560fc020c9bd7%22	http://demo.admireadmin.com/admire_html/img/w5.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/w5.png	(from http://demo.admireadmin.com/admire_html/)
12:33:19	1542/1542	---M--	200	added ('OK')	image/png	etag:%22606-560fc020c9bd7%22	http://demo.admireadmin.com/admire_html/img/w2.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/w2.png	(from http://demo.admireadmin.com/admire_html/)
12:33:20	1363/1363	---M--	200	added ('OK')	image/png	etag:%22553-560fc020c9bd7%22	http://demo.admireadmin.com/admire_html/img/w3.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/w3.png	(from http://demo.admireadmin.com/admire_html/)
12:33:21	1988/1988	---M--	200	added ('OK')	image/png	etag:%227c4-560fc020c9bd7%22	http://demo.admireadmin.com/admire_html/img/w4.png	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/w4.png	(from http://demo.admireadmin.com/admire_html/)
12:33:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:23%20GMT	http://demo.admireadmin.com/admire_html/blue_black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/blue_black_skin.62.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:22	316/316	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:24%20GMT	http://demo.admireadmin.com/admire_html/green_black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/green_black_skin.63.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:23	317/317	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:25%20GMT	http://demo.admireadmin.com/admire_html/purple_black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/purple_black_skin.64.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:24	317/317	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:26%20GMT	http://demo.admireadmin.com/admire_html/orange_black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/orange_black_skin.65.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:24	314/314	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:27%20GMT	http://demo.admireadmin.com/admire_html/red_black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/red_black_skin.66.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:27%20GMT	http://demo.admireadmin.com/admire_html/mint_black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/mint_black_skin.67.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:26	316/316	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:28%20GMT	http://demo.admireadmin.com/admire_html/brown_black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/brown_black_skin.68.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:27	310/310	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:29%20GMT	http://demo.admireadmin.com/admire_html/black_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/black_skin.69.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:27	309/309	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:29%20GMT	http://demo.admireadmin.com/admire_html/blue_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/blue_skin.6a.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:28	310/310	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:30%20GMT	http://demo.admireadmin.com/admire_html/green_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/green_skin.6b.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:29	311/311	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:31%20GMT	http://demo.admireadmin.com/admire_html/purple_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/purple_skin.6c.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:29	311/311	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:31%20GMT	http://demo.admireadmin.com/admire_html/orange_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/orange_skin.6d.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:30	308/308	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:32%20GMT	http://demo.admireadmin.com/admire_html/red_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/red_skin.6e.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:31	309/309	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:33%20GMT	http://demo.admireadmin.com/admire_html/mint_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/mint_skin.6f.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:32	310/310	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jan%202019%2007:03:34%20GMT	http://demo.admireadmin.com/admire_html/brown_skin.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/brown_skin.70.delayed	(from http://demo.admireadmin.com/admire_html/)
12:33:34	17271/17271	---M-Z	200	added ('OK')	application/javascript	etag:%224377-560fc0234f3f6-gzip%22	http://demo.admireadmin.com/admire_html/js/custom.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/custom.js	(from http://demo.admireadmin.com/admire_html/)
12:33:34	161138/161138	---M-Z	200	added ('OK')	application/javascript	etag:%2227572-560fc023afed5-gzip%22	http://demo.admireadmin.com/admire_html/js/components.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/components.js	(from http://demo.admireadmin.com/admire_html/)
12:33:34	3815/3815	---M-Z	200	added ('OK')	application/javascript	etag:%22ee7-560fc02144c96-gzip%22	http://demo.admireadmin.com/admire_html/vendors/countUp.js/js/countUp.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/countUp.js/js/countUp.min.js	(from http://demo.admireadmin.com/admire_html/)
12:33:35	5170/5170	---M-Z	200	added ('OK')	application/javascript	etag:%221432-560fc02208196-gzip%22	http://demo.admireadmin.com/admire_html/vendors/flip/js/jquery.flip.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/flip/js/jquery.flip.min.js	(from http://demo.admireadmin.com/admire_html/)
12:33:36	134052/134052	---M-Z	200	added ('OK')	application/javascript	etag:%2220ba4-560fc0210b2b6-gzip%22	http://demo.admireadmin.com/admire_html/js/pluginjs/jquery.sparkline.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pluginjs/jquery.sparkline.js	(from http://demo.admireadmin.com/admire_html/)
12:33:37	40214/40214	---M-Z	200	added ('OK')	application/javascript	etag:%229d16-560fc021d35d6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/chartist/js/chartist.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/chartist/js/chartist.min.js	(from http://demo.admireadmin.com/admire_html/)
12:33:37	3768/3768	---M-Z	200	added ('OK')	application/javascript	etag:%22eb8-560fc0210b2b6-gzip%22	http://demo.admireadmin.com/admire_html/js/pluginjs/chartist-tooltip.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pluginjs/chartist-tooltip.js	(from http://demo.admireadmin.com/admire_html/)
12:33:39	111714/111714	---M-Z	200	added ('OK')	application/javascript	etag:%221b462-560fc021f8796-gzip%22	http://demo.admireadmin.com/admire_html/vendors/swiper/js/swiper.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/swiper/js/swiper.min.js	(from http://demo.admireadmin.com/admire_html/)
12:33:39	7473/7473	---M-Z	200	added ('OK')	application/javascript	etag:%221d31-560fc021f9736-gzip%22	http://demo.admireadmin.com/admire_html/vendors/circliful/js/jquery.circliful.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/circliful/js/jquery.circliful.min.js	(from http://demo.admireadmin.com/admire_html/)
12:33:40	3314/3314	---M-Z	200	added ('OK')	application/javascript	etag:%22cf2-560fc021b8056-gzip%22	http://demo.admireadmin.com/admire_html/vendors/flotchart/js/jquery.flot.resize.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/flotchart/js/jquery.flot.resize.js	(from http://demo.admireadmin.com/admire_html/)
12:33:41	122971/122971	---M-Z	200	added ('OK')	application/javascript	etag:%221e05b-560fc021b5176-gzip%22	http://demo.admireadmin.com/admire_html/vendors/flotchart/js/jquery.flot.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/flotchart/js/jquery.flot.js	(from http://demo.admireadmin.com/admire_html/)
12:33:41	13256/13256	---M-Z	200	added ('OK')	application/javascript	etag:%2233c8-560fc021054f6-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/index.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/index.js	(from http://demo.admireadmin.com/admire_html/)
12:33:46	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-560fc02112fb6%22	http://demo.admireadmin.com/admire_html/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/fonts/fontawesome-webfont3e6e.html	(from http://demo.admireadmin.com/admire_html/css/components.css)
12:34:01	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-560fc02112fb6%22	http://demo.admireadmin.com/admire_html/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/fonts/fontawesome-webfont3e6e.woff	(from http://demo.admireadmin.com/admire_html/css/components.css)
12:34:09	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-560fc02112fb6%22	http://demo.admireadmin.com/admire_html/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/fonts/fontawesome-webfont3e6e.eot	(from http://demo.admireadmin.com/admire_html/css/components.css)
12:34:09	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-560fc02112fb6%22	http://demo.admireadmin.com/admire_html/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/fonts/fontawesome-webfont3e6e.svg	(from http://demo.admireadmin.com/admire_html/css/components.css)
12:34:13	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-560fc02112fb6%22	http://demo.admireadmin.com/admire_html/fonts/fontawesome-webfont.eot?	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/fonts/fontawesome-webfontd41d.eot	(from http://demo.admireadmin.com/admire_html/css/components.css)
12:34:15	5745/5745	---M-Z	200	added ('OK')	text/css	etag:%221671-560fc020a8897-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/mail_box.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/mail_box.css	(from http://demo.admireadmin.com/admire_html/mail_inbox.html)
12:34:16	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-560fc02112fb6%22	http://demo.admireadmin.com/admire_html/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/fonts/fontawesome-webfont3e6e.ttf	(from http://demo.admireadmin.com/admire_html/css/components.css)
12:34:17	4615/4615	---M-Z	200	added ('OK')	application/javascript	etag:%221207-560fc02107436-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/mail_box.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/mail_box.js	(from http://demo.admireadmin.com/admire_html/mail_inbox.html)
12:34:17	7464/7464	---M--	200	added ('OK')	image/jpeg	etag:%221d28-560fc020f1c76%22	http://demo.admireadmin.com/admire_html/img/mailbox_imgs/4.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/mailbox_imgs/4.jpg	(from http://demo.admireadmin.com/admire_html/mail_inbox.html)
12:34:18	55655/55655	---M--	200	added ('OK')	image/jpeg	etag:%22d967-560fc020c5d57%22	http://demo.admireadmin.com/admire_html/img/sea.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/sea.jpg	(from http://demo.admireadmin.com/admire_html/css/pages/index.css)
12:34:18	2226/2226	---M-Z	200	added ('OK')	text/css	etag:%228b2-560fc021a18f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/bootstrap3-wysihtml5-bower/css/bootstrap3-wysihtml5.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/bootstrap3-wysihtml5-bower/css/bootstrap3-wysihtml5.min.css	(from http://demo.admireadmin.com/admire_html/mail_compose.html)
12:34:20	1121/1121	---M-Z	200	added ('OK')	text/css	etag:%22461-560fc020a9837-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/maps.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/maps.css	(from http://demo.admireadmin.com/admire_html/maps.html)
12:34:21	25709/25709	---M-Z	200	added ('OK')	application/javascript	etag:%22646d-560fc0210b2b6-gzip%22	http://demo.admireadmin.com/admire_html/js/pluginjs/bootstrap3_wysihtml5.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pluginjs/bootstrap3_wysihtml5.js	(from http://demo.admireadmin.com/admire_html/mail_compose.html)
12:34:21	98921/98921	---M--	200	added ('OK')	image/jpeg	etag:%2218269-560fc020c8c37%22	http://demo.admireadmin.com/admire_html/img/swiper_image4.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/swiper_image4.jpg	(from http://demo.admireadmin.com/admire_html/css/pages/index.css)
12:34:23	31794/31794	---M-Z	200	added ('OK')	application/javascript	etag:%227c32-560fc0215b3f6-gzip%22	http://demo.admireadmin.com/admire_html/vendors/gmaps/js/gmaps.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/gmaps/js/gmaps.min.js	(from http://demo.admireadmin.com/admire_html/maps.html)
12:34:23	6984/6984	---M-Z	200	added ('OK')	application/javascript	etag:%221b48-560fc02107436-gzip%22	http://demo.admireadmin.com/admire_html/js/pages/maps_page.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/js/pages/maps_page.js	(from http://demo.admireadmin.com/admire_html/maps.html)
12:34:23	205779/205779	---M-Z	200	added ('OK')	application/javascript	etag:%22323d3-560fc021a2896-gzip%22	http://demo.admireadmin.com/admire_html/vendors/bootstrap3-wysihtml5-bower/js/bootstrap3-wysihtml5.all.min.js	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/bootstrap3-wysihtml5-bower/js/bootstrap3-wysihtml5.all.min.js	(from http://demo.admireadmin.com/admire_html/mail_compose.html)
12:34:23	4939/4939	---M-Z	200	added ('OK')	text/css	etag:%22134b-560fc021ca936-gzip%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox.css	(from http://demo.admireadmin.com/admire_html/gallery.html)
12:34:24	2454/2454	---M-Z	200	added ('OK')	text/css	etag:%22996-560fc021c9996-gzip%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox-buttons.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox-buttons.css	(from http://demo.admireadmin.com/admire_html/gallery.html)
12:34:25	735/735	---M-Z	200	added ('OK')	text/css	etag:%222df-560fc021c9996-gzip%22	http://demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox-thumbs.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/fancybox/css/jquery.fancybox-thumbs.css	(from http://demo.admireadmin.com/admire_html/gallery.html)
12:34:26	34955/34955	---M-Z	200	added ('OK')	text/css	etag:%22888b-560fc0213fe76-gzip%22	http://demo.admireadmin.com/admire_html/vendors/imagehover/css/imagehover.min.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/vendors/imagehover/css/imagehover.min.css	(from http://demo.admireadmin.com/admire_html/gallery.html)
12:34:26	1431/1431	---M-Z	200	added ('OK')	text/css	etag:%22597-560fc020a6957-gzip%22	http://demo.admireadmin.com/admire_html/css/pages/gallery.css	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/css/pages/gallery.css	(from http://demo.admireadmin.com/admire_html/gallery.html)
12:34:30	57263/57263	---M--	200	added ('OK')	image/jpeg	etag:%22dfaf-560fc020f6a96%22	http://demo.admireadmin.com/admire_html/img/gallery/full/1.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/gallery/full/1.jpg	(from http://demo.admireadmin.com/admire_html/gallery.html)
12:34:31	23064/23064	---M--	200	added ('OK')	image/jpeg	etag:%225a18-560fc020f7a36%22	http://demo.admireadmin.com/admire_html/img/gallery/thumbs/1.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/gallery/thumbs/1.jpg	(from http://demo.admireadmin.com/admire_html/gallery.html)
12:34:34	27114/27114	---M--	200	added ('OK')	image/jpeg	etag:%2269ea-560fc020f89d6%22	http://demo.admireadmin.com/admire_html/img/gallery/thumbs/2.jpg	C:/Users/Raghvendra/Desktop/new/website/demo.admireadmin.com/admire_html/img/gallery/thumbs/2.jpg	(from http://demo.admireadmin.com/admire_html/gallery.html)
